EXPID,X,Y,rot_rate_model,rot_rate_measured,C
165870,0.182114,7.44126,0.447,-0.07088429531968081,0.5178842953196808
165871,3.373769,34.67666,0.456,0.28276508718896015,0.17323491281103987
165872,4.011039,31.58292,0.445,-0.18113360197306694,0.626133601973067
165874,2.275861,8.33346,0.442,0.11264138659410992,0.32935861340589007
166006,12.446978,-10.82889,0.423,-0.06800872621816581,0.4910087262181658
166007,16.69099,-6.91359,0.407,0.14861058561791232,0.2583894143820876
166008,17.297104,-14.46198,0.397,-0.02337311120956168,0.4203731112095617
166009,20.649627,-17.20863,0.374,-0.21490399022070988,0.5889039902207098
166022,-36.431154,65.35795,0.666,-0.2751892664559758,0.9411892664559758
166023,-32.199979,72.43747,0.864,-0.1598803148735717,1.0238803148735718
166024,-27.626154,15.36119,0.41,0.12450041440166858,0.2854995855983314
166025,-22.707537,22.49792,0.412,0.029137927804307427,0.38286207219569257
166026,-19.680305,19.35742,0.424,-0.03730065077627786,0.46130065077627785
166027,-17.47461,14.8706,0.436,-0.0641409581261427,0.5001409581261427
166028,-16.639358,14.35352,0.439,-0.12150885691480716,0.5605088569148071
166029,-13.514012,13.7865,0.443,-0.11302484111866674,0.5560248411186668
166030,-13.73493,14.61465,0.442,-0.18860567420103758,0.6306056742010375
166031,-11.703031,14.05459,0.444,-0.052631848372171414,0.49663184837217145
166032,-10.818153,10.42484,0.451,0.009952586559277709,0.4410474134407223
166033,-8.683504,13.08043,0.446,0.02212901016917321,0.42387098983082677
166034,-8.737685,14.05163,0.445,-0.045309459062425096,0.4903094590624251
166035,-7.744808,10.4909,0.45,0.09232183127542631,0.3576781687245737
166285,10.295312,-5.10058,0.432,-0.14683877338462348,0.5788387733846234
166288,2.784018,65.53217,0.756,0.06354201165099728,0.6924579883490027
166289,6.336453,70.83892,0.836,-0.023515933293385322,0.8595159332933853
166290,3.726182,70.69591,0.849,-0.18428628923888443,1.0332862892388843
166292,-13.143191,75.72478,1.02,-0.7180250699489803,1.7380250699489803
166294,-15.84353,74.3161,0.982,-0.5043854641107602,1.4863854641107603
166296,-18.171179,75.69958,1.015,-0.38945368844787104,1.4044536884478709
166298,-11.272813,70.12763,0.883,-0.13038668299827472,1.0133866829982747
166299,-15.587813,10.49067,0.449,0.04214618727911871,0.4068538127208813
166300,-12.42351,-6.9042,0.5,0.10526592384007842,0.39473407615992157
166302,-7.70757,-6.16278,0.488,-0.0423230156628529,0.5303230156628529
166441,-21.560979,64.54252,0.748,-0.14001044229363954,0.8880104422936396
166443,-24.545977,67.26923,0.79,-0.22658633615890958,1.0165863361589096
166448,-13.70993,66.52036,0.806,-0.050137298702442684,0.8561372987024427
166449,-15.177177,65.36697,0.781,-0.1569994635459691,0.9379994635459692
166450,-13.438899,62.6052,0.733,-0.08131804609157355,0.8143180460915735
166451,-24.030672,59.31604,0.644,-0.12554116647433614,0.7695411664743361
166452,-20.686029,62.51399,0.713,0.03174042744689655,0.6812595725531034
166454,-15.786904,65.68105,0.786,-0.06300866839555538,0.8490086683955554
166455,-11.973306,59.94651,0.69,0.12227108140215531,0.5677289185978447
166456,-10.050034,57.06583,0.649,0.0667634716355722,0.5822365283644279
166457,-6.586828,54.1922,0.612,0.11361467605069019,0.4983853239493098
166458,-4.755793,36.1869,0.47,-0.04566536903970416,0.5156653690397042
166459,-7.601515,9.38466,0.452,0.03758402653151771,0.4144159734684823
166609,18.229082,6.17445,0.396,0.018674592849221714,0.3773254071507783
166610,18.236004,-4.62584,0.401,0.07232923114373455,0.32867076885626545
166611,4.052064,-2.31246,0.451,0.06851276774317401,0.382487232256826
166614,-26.770041,42.68641,0.445,-0.020024711390406583,0.4650247113904066
166616,-26.915146,49.61576,0.502,-0.05179703659649106,0.553797036596491
166617,-28.300054,21.61746,0.392,-0.07405953815384371,0.4660595381538437
166618,-25.81375,33.20373,0.407,0.015068570397581424,0.39193142960241856
166619,-23.329098,36.31039,0.429,-0.029210065329817576,0.45821006532981756
166620,-27.962502,45.5169,0.458,-0.2010757109805835,0.6590757109805835
166621,-27.020552,48.49052,0.49,-0.2738567244069074,0.7638567244069074
166622,-26.506327,51.48515,0.525,-0.2005820517991423,0.7255820517991423
166623,-21.889336,55.1261,0.593,0.04419371681975234,0.5488062831802476
166624,-26.226568,57.46547,0.604,-0.2360774762755292,0.8400774762755292
166625,-20.717271,61.26863,0.691,0.5890469225189909,0.10195307748100901
166626,-20.10924,52.71261,0.57,0.1282871491747152,0.4417128508252848
166627,-20.960827,67.45043,0.809,-0.10353572499205392,0.9125357249920539
166628,-21.021866,60.14632,0.671,-0.09231844345456865,0.7633184434545687
166629,-23.869077,59.21999,0.644,-0.028319196281929613,0.6723191962819296
166630,-29.316025,59.96494,0.624,-0.21596496349362843,0.8399649634936284
166631,-35.380217,59.24643,0.565,-0.20140642690518729,0.7664064269051872
166632,11.546555,60.92076,0.635,0.2591087479663682,0.37589125203363183
166633,-42.764323,56.05714,0.442,-0.21464388014999997,0.65664388015
166635,-39.521079,73.29998,0.821,-0.3687194513055766,1.1897194513055767
166636,-39.97515,76.41402,0.903,-0.3183476950918855,1.2213476950918856
166637,-13.394912,59.24731,0.678,0.18430726225846053,0.49369273774153954
166640,-15.213568,53.884,0.599,-0.14670072868041498,0.7457007286804149
166642,-13.188775,63.02832,0.74,-0.06215459112128198,0.802154591121282
166643,-9.72109,69.03725,0.858,0.12857156999395053,0.7294284300060494
166644,-10.71756,66.04425,0.798,-0.23480127372730078,1.032801273727301
166645,-8.791619,60.43267,0.699,0.02008715386723143,0.6789128461327685
166646,-8.8883,57.02682,0.649,-0.06519816776690339,0.7141981677669034
166647,-8.244534,53.97412,0.609,-0.06535566785236582,0.6743556678523658
