EXPID,WIYN_FWHM,WIYN_DT_MIN,WIYN_SOURCE,WIYN_UT
321439,1.0,-24.7,Est. from Guider,2025-11-14T01:43:27Z
321446,1.0,28.99,Est. from Guider,2025-11-14T04:56:30Z
321447,1.0,6.16,Est. from Guider,2025-11-14T04:56:30Z
321448,1.0,2.97,Est. from Guider,2025-11-14T05:17:16Z
321449,1.0,-22.64,Est. from Guider,2025-11-14T05:17:16Z
321455,1.2,16.74,Est. from Guider,2025-11-14T08:05:09Z
321456,1.2,-7.93,Est. from Guider,2025-11-14T08:05:09Z
321458,1.0,21.01,Est. from Guider,2025-11-14T09:26:26Z
321459,1.0,-5.94,Est. from Guider,2025-11-14T09:26:26Z
321462,1.0,13.83,Est. from Guider,2025-11-14T11:08:32Z
321463,1.0,-6.08,Est. from Guider,2025-11-14T11:08:32Z
321464,1.0,-27.28,Est. from Guider,2025-11-14T11:08:32Z
321605,2.0,26.47,Est. from Guider,2025-11-15T02:31:07Z
321606,2.0,6.09,Est. from Guider,2025-11-15T02:31:07Z
321607,2.0,-12.64,Est. from Guider,2025-11-15T02:31:07Z
321608,2.0,-26.15,Est. from Guider,2025-11-15T02:31:07Z
321611,1.0,26.5,Est. from Guider,2025-11-15T04:24:41Z
321612,1.0,5.06,Est. from Guider,2025-11-15T04:24:41Z
321613,1.0,-12.05,Est. from Guider,2025-11-15T04:24:41Z
321616,1.0,10.51,Est. from Guider,2025-11-15T05:52:44Z
321617,1.0,-10.23,Est. from Guider,2025-11-15T05:52:44Z
321621,1.1,18.31,Est. from Guider,2025-11-15T08:03:49Z
321622,1.1,-2.81,Est. from Guider,2025-11-15T08:03:49Z
321623,1.2,13.85,Est. from Guider,2025-11-15T08:41:50Z
321624,1.2,-10.4,Est. from Guider,2025-11-15T08:41:50Z
321630,1.3,16.17,Est. from Guider,2025-11-15T11:20:19Z
321631,1.3,-7.72,Est. from Guider,2025-11-15T11:20:19Z
321632,1.3,2.75,Est. from Guider,2025-11-15T11:51:51Z
321633,1.3,-23.44,Est. from Guider,2025-11-15T11:51:51Z
323061,0.75,21.57,Science Image,2025-11-25T03:29:30Z
323062,0.75,1.61,Science Image,2025-11-25T03:29:30Z
323063,0.75,-15.61,Science Image,2025-11-25T03:29:30Z
323066,1.1,17.71,Science Image,2025-11-25T04:55:08Z
323067,1.1,-0.28,Science Image,2025-11-25T04:55:08Z
323068,1.3,14.52,Science Image,2025-11-25T05:28:55Z
323069,1.3,-5.47,Science Image,2025-11-25T05:28:55Z
323070,1.3,-28.48,Science Image,2025-11-25T05:28:55Z
323073,0.8,10.03,Est. from Guider,2025-11-25T07:15:20Z
323074,0.8,-12.32,Est. from Guider,2025-11-25T07:15:20Z
323078,1.2,13.0,Est. from Guider,2025-11-25T09:20:34Z
323079,1.2,-5.17,Est. from Guider,2025-11-25T09:20:34Z
323080,1.2,-23.45,Est. from Guider,2025-11-25T09:20:34Z
323088,0.8,-3.53,Science Image,2025-11-25T11:38:33Z
323089,0.7,3.97,Science Image,2025-11-25T11:59:13Z
323090,0.7,2.45,Science Image,2025-11-25T12:15:43Z
323091,0.7,-19.59,Science Image,2025-11-25T12:15:43Z
323264,1.5,15.66,Science Image,2025-11-26T05:41:01Z
323265,1.5,-1.45,Science Image,2025-11-26T05:41:01Z
323266,1.5,-24.8,Science Image,2025-11-26T05:41:01Z
323267,1.4,22.32,Science Image,2025-11-26T06:52:04Z
323268,1.4,-2.77,Science Image,2025-11-26T06:52:04Z
323269,1.1,23.22,Science Image,2025-11-26T07:44:23Z
323270,1.1,1.78,Science Image,2025-11-26T07:44:23Z
323271,1.1,-18.24,Science Image,2025-11-26T07:44:23Z
323272,1.6,12.22,Science Image,2025-11-26T08:35:31Z
323273,1.6,-10.92,Science Image,2025-11-26T08:35:31Z
323274,1.6,-29.29,Science Image,2025-11-26T08:35:31Z
323275,1.7,13.19,Science Image,2025-11-26T09:39:34Z
323276,2.1,8.5,Science Image,2025-11-26T09:58:05Z
323277,1.3,-7.95,Science Image,2025-11-26T10:08:32Z
323279,1.0,12.31,Science Image,2025-11-26T11:21:59Z
323283,0.6,12.03,Science Image,2025-11-26T12:43:09Z
323286,0.9,-12.89,Science Image,2025-11-26T12:48:26Z
323504,1.13,10.99,Est. from Guider,2025-11-27T02:30:08Z
323506,1.13,-17.18,Est. from Guider,2025-11-27T02:30:08Z
323508,1.15,26.05,Est. from Guider,2025-11-27T04:01:01Z
323509,1.15,4.0,Est. from Guider,2025-11-27T04:01:01Z
323510,1.15,-17.78,Est. from Guider,2025-11-27T04:01:01Z
323517,0.99,5.65,Est. from Guider,2025-11-27T07:17:34Z
323518,0.99,-16.2,Est. from Guider,2025-11-27T07:17:34Z
323535,0.96,27.28,Est. from Guider,2025-11-27T12:23:04Z
323536,0.96,15.02,Est. from Guider,2025-11-27T12:23:04Z
323675,0.96,-10.88,Est. from Guider,2025-11-28T02:58:49Z
323676,1.05,24.76,Est. from Guider,2025-11-28T03:52:03Z
323677,1.05,4.9,Est. from Guider,2025-11-28T03:52:03Z
323678,1.05,-18.92,Est. from Guider,2025-11-28T03:52:03Z
323695,1.2,20.55,Est. from Guider,2025-11-28T10:11:31Z
323696,1.2,1.3,Est. from Guider,2025-11-28T10:11:31Z
323697,1.2,-15.43,Est. from Guider,2025-11-28T10:11:31Z
323703,1.13,13.86,Est. from Guider,2025-11-28T12:25:36Z
323704,1.13,-8.24,Est. from Guider,2025-11-28T12:25:36Z
323705,1.13,-25.06,Est. from Guider,2025-11-28T12:25:36Z
323840,1.37,10.23,Est. from Guider,2025-11-29T01:43:55Z
323841,1.37,-12.9,Est. from Guider,2025-11-29T01:43:55Z
323843,1.3,12.94,Est. from Guider,2025-11-29T02:44:41Z
323844,1.2,3.32,Est. from Guider,2025-11-29T02:58:27Z
323845,1.2,-25.6,Est. from Guider,2025-11-29T02:58:27Z
323846,1.25,29.37,Est. from Guider,2025-11-29T04:27:53Z
323847,1.25,-0.43,Est. from Guider,2025-11-29T04:27:53Z
323848,1.25,-27.32,Est. from Guider,2025-11-29T04:27:53Z
323852,1.32,7.86,Est. from Guider,2025-11-29T06:52:18Z
323853,1.32,-12.35,Est. from Guider,2025-11-29T06:52:18Z
323856,1.75,8.73,Est. from Guider,2025-11-29T08:13:57Z
323857,1.75,-17.08,Est. from Guider,2025-11-29T08:13:57Z
323858,1.8,-1.78,Est. from Guider,2025-11-29T08:53:11Z
323859,1.8,-20.4,Est. from Guider,2025-11-29T08:53:11Z
323863,1.3,20.73,Est. from Guider,2025-11-29T10:43:49Z
323864,1.3,3.64,Est. from Guider,2025-11-29T10:43:49Z
323865,1.3,-14.8,Est. from Guider,2025-11-29T10:43:49Z
323869,1.42,27.68,Est. from Guider,2025-11-29T12:41:14Z
323870,1.42,10.35,Est. from Guider,2025-11-29T12:41:14Z
323871,1.42,-5.96,Est. from Guider,2025-11-29T12:41:14Z
323872,1.42,-18.24,Est. from Guider,2025-11-29T12:41:14Z
323873,1.42,-26.11,Est. from Guider,2025-11-29T12:41:14Z
324007,1.2,28.79,Est. from Guider,2025-11-30T02:03:40Z
324008,1.2,7.43,Est. from Guider,2025-11-30T02:03:40Z
324009,1.2,-14.68,Est. from Guider,2025-11-30T02:03:40Z
324011,1.0,27.89,Est. from Guider,2025-11-30T04:16:07Z
324013,1.0,-8.57,Est. from Guider,2025-11-30T04:16:07Z
324026,1.0,23.86,Est. from Guider,2025-11-30T08:41:51Z
324027,1.0,0.41,Est. from Guider,2025-11-30T08:41:51Z
324028,1.0,11.88,Est. from Guider,2025-11-30T09:17:15Z
324029,1.5,-3.88,Est. from Guider,2025-11-30T09:17:38Z
324030,1.5,-23.35,Est. from Guider,2025-11-30T09:17:38Z
324034,1.5,20.07,Est. from Guider,2025-11-30T11:16:42Z
324035,1.5,6.2,Est. from Guider,2025-11-30T11:16:42Z
324041,3.3,23.71,Est. from Guider,2025-11-30T12:48:45Z
324042,3.3,14.93,Est. from Guider,2025-11-30T12:48:45Z
324428,0.75,3.85,Est. from Guider,2025-12-02T03:56:39Z
324429,0.93,-2.97,Est. from Guider,2025-12-02T04:17:09Z
324430,0.73,-10.73,Est. from Guider,2025-12-02T04:39:03Z
324431,0.73,-0.84,Est. from Guider,2025-12-02T05:12:15Z
324433,0.83,10.03,Est. from Guider,2025-12-02T06:00:36Z
324434,0.83,-12.37,Est. from Guider,2025-12-02T06:00:36Z
324436,0.7,7.73,Est. from Guider,2025-12-02T06:54:58Z
324437,0.82,1.51,Est. from Guider,2025-12-02T07:12:25Z
324438,0.8,0.68,Est. from Guider,2025-12-02T07:35:24Z
324440,0.9,-10.67,Est. from Guider,2025-12-02T07:51:37Z
324441,0.9,-0.01,Est. from Guider,2025-12-02T08:25:32Z
324442,0.9,-23.72,Est. from Guider,2025-12-02T08:25:32Z
324445,1.05,15.09,Est. from Guider,2025-12-02T09:57:27Z
324446,1.05,-13.22,Est. from Guider,2025-12-02T09:57:27Z
324447,0.8,21.64,Est. from Guider,2025-12-02T10:56:53Z
324448,0.8,5.98,Est. from Guider,2025-12-02T10:56:53Z
324449,0.8,-7.97,Est. from Guider,2025-12-02T10:56:53Z
324450,0.74,2.87,Est. from Guider,2025-12-02T11:19:08Z
324451,0.8,-1.01,Est. from Guider,2025-12-02T11:33:36Z
324452,0.59,5.74,Est. from Guider,2025-12-02T12:06:42Z
324453,0.65,6.44,Est. from Guider,2025-12-02T12:27:20Z
324454,0.65,-11.46,Est. from Guider,2025-12-02T12:27:20Z
324455,0.65,-27.11,Est. from Guider,2025-12-02T12:27:20Z
324625,0.9,19.32,Science Image,2025-12-03T03:29:53Z
324626,0.9,-0.64,Science Image,2025-12-03T03:29:53Z
324627,0.9,-25.21,Science Image,2025-12-03T03:29:53Z
324628,1.1,5.01,Science Image,2025-12-03T04:21:27Z
324630,0.86,-11.32,Science Image,2025-12-03T04:53:54Z
324636,0.72,10.89,Science Image,2025-12-03T07:16:36Z
324638,0.7,6.22,Science Image,2025-12-03T07:42:21Z
324639,0.7,-14.89,Science Image,2025-12-03T07:42:21Z
324640,0.85,5.25,Science Image,2025-12-03T08:30:47Z
324641,0.73,-4.65,Science Image,2025-12-03T08:49:45Z
324642,1.5,4.3,Science Image,2025-12-03T09:23:47Z
324652,1.2,1.33,Science Image,2025-12-03T11:18:17Z
324653,1.2,-15.38,Science Image,2025-12-03T11:18:17Z
324654,1.3,12.48,Science Image,2025-12-03T12:04:52Z
324655,1.05,1.43,Science Image,2025-12-03T12:16:34Z
324656,1.05,-17.51,Science Image,2025-12-03T12:16:34Z
324657,1.1,13.87,Science Image,2025-12-03T13:02:51Z
324658,1.1,-0.71,Science Image,2025-12-03T13:02:51Z
324897,1.65,-15.06,Science Image,2025-12-04T11:57:28Z
325083,1.0,15.2,Science Image,2025-12-05T03:34:10Z
325084,1.0,-6.61,Science Image,2025-12-05T03:34:10Z
325086,0.9,-14.81,Science Image,2025-12-05T04:08:46Z
325089,1.0,16.77,Science Image,2025-12-05T05:44:39Z
325090,0.9,3.64,Science Image,2025-12-05T05:53:51Z
325091,0.9,-21.34,Science Image,2025-12-05T05:53:51Z
325107,0.9,-4.92,Science Image,2025-12-05T09:39:04Z
325108,1.0,7.56,Science Image,2025-12-05T10:12:51Z
325109,1.0,-12.08,Science Image,2025-12-05T10:12:51Z
325110,1.2,17.08,Science Image,2025-12-05T11:00:50Z
325111,1.2,-2.5,Science Image,2025-12-05T11:00:50Z
325112,1.0,-5.07,Science Image,2025-12-05T11:16:21Z
325113,1.1,25.13,Science Image,2025-12-05T12:09:05Z
325114,1.1,-0.53,Science Image,2025-12-05T12:09:05Z
325115,1.1,10.29,Science Image,2025-12-05T12:40:20Z
325116,1.1,-8.85,Science Image,2025-12-05T12:40:20Z
325117,1.1,-28.15,Science Image,2025-12-05T12:40:20Z
325261,1.3,28.5,Science Image,2025-12-06T02:51:29Z
325275,0.9,-0.5,Science Image,2025-12-06T03:54:45Z
325276,0.7,-5.71,Science Image,2025-12-06T04:06:54Z
325277,1.3,-4.0,Science Image,2025-12-06T04:26:38Z
325278,1.1,-1.34,Science Image,2025-12-06T04:49:14Z
325290,0.8,-8.26,Science Image,2025-12-06T07:39:37Z
325291,0.7,-6.22,Science Image,2025-12-06T08:06:22Z
325292,0.8,-3.86,Science Image,2025-12-06T08:27:37Z
325301,1.6,4.25,Science Image,2025-12-06T11:00:44Z
325302,0.9,-0.59,Science Image,2025-12-06T11:19:11Z
325303,0.9,-20.41,Science Image,2025-12-06T11:19:11Z
325306,0.8,26.92,Science Image,2025-12-06T12:56:06Z
325307,0.8,9.45,Science Image,2025-12-06T12:56:06Z
325308,0.8,-7.55,Science Image,2025-12-06T12:56:06Z
325443,0.7,15.23,Science Image,2025-12-07T01:42:48Z
325444,0.7,6.16,Science Image,2025-12-07T01:42:48Z
325445,0.7,-2.29,Science Image,2025-12-07T01:42:48Z
325446,0.7,-17.96,Science Image,2025-12-07T01:42:48Z
325447,0.7,-5.44,Science Image,2025-12-07T02:20:43Z
325448,0.9,-9.59,Science Image,2025-12-07T02:44:51Z
325449,0.8,7.06,Science Image,2025-12-07T03:28:48Z
325450,0.8,-16.37,Science Image,2025-12-07T03:28:48Z
325451,0.7,16.7,Science Image,2025-12-07T04:19:41Z
325452,0.7,-6.95,Science Image,2025-12-07T04:19:41Z
325453,0.8,-13.65,Science Image,2025-12-07T04:40:19Z
325455,0.8,6.22,Science Image,2025-12-07T05:51:45Z
325456,0.9,6.76,Science Image,2025-12-07T06:17:14Z
325457,0.9,-14.31,Science Image,2025-12-07T06:17:14Z
325459,0.9,12.62,Science Image,2025-12-07T07:20:11Z
325460,0.9,-6.35,Science Image,2025-12-07T07:20:11Z
325461,0.8,-11.12,Science Image,2025-12-07T07:34:08Z
325462,0.7,-1.25,Science Image,2025-12-07T08:01:25Z
325463,0.7,14.3,Science Image,2025-12-07T08:35:36Z
325464,0.7,-9.65,Science Image,2025-12-07T08:35:36Z
325465,0.65,13.96,Science Image,2025-12-07T09:23:02Z
325466,0.65,-4.55,Science Image,2025-12-07T09:23:02Z
325471,0.8,-12.04,Science Image,2025-12-07T10:48:39Z
325474,1.2,23.07,Science Image,2025-12-07T12:13:59Z
325475,1.2,7.29,Science Image,2025-12-07T12:13:59Z
325476,1.2,-7.87,Science Image,2025-12-07T12:13:59Z
325477,1.2,-22.98,Science Image,2025-12-07T12:13:59Z
325615,0.8,15.27,Science Image,2025-12-08T01:46:10Z
325616,0.8,7.04,Science Image,2025-12-08T01:46:10Z
325617,0.8,-9.44,Science Image,2025-12-08T01:46:10Z
325618,1.1,14.62,Science Image,2025-12-08T02:37:54Z
325619,1.1,-15.73,Science Image,2025-12-08T02:37:54Z
325621,0.9,15.72,Science Image,2025-12-08T03:37:51Z
325622,1.0,6.06,Science Image,2025-12-08T03:56:12Z
325623,1.0,-14.08,Science Image,2025-12-08T03:56:12Z
325624,1.0,10.39,Science Image,2025-12-08T04:43:14Z
325625,1.0,-10.97,Science Image,2025-12-08T04:43:14Z
325628,0.9,23.62,Science Image,2025-12-08T06:17:57Z
325629,0.9,-3.4,Science Image,2025-12-08T06:17:57Z
325630,0.8,-19.54,Science Image,2025-12-08T06:29:20Z
325631,0.7,8.66,Science Image,2025-12-08T07:20:00Z
325632,0.7,-7.91,Science Image,2025-12-08T07:20:00Z
325633,0.8,3.62,Science Image,2025-12-08T07:55:04Z
325634,0.7,1.78,Science Image,2025-12-08T08:24:12Z
325635,0.8,-3.12,Science Image,2025-12-08T08:43:43Z
325636,0.8,-21.63,Science Image,2025-12-08T08:43:43Z
325639,0.85,28.48,Science Image,2025-12-08T10:37:19Z
325640,0.85,10.01,Science Image,2025-12-08T10:37:19Z
325641,0.85,-13.9,Science Image,2025-12-08T10:37:19Z
325643,0.9,-6.56,Science Image,2025-12-08T11:10:23Z
325644,0.65,-5.62,Science Image,2025-12-08T11:29:08Z
325645,0.7,2.06,Science Image,2025-12-08T11:56:46Z
325646,0.7,-18.23,Science Image,2025-12-08T11:56:46Z
325647,0.65,2.65,Science Image,2025-12-08T12:35:11Z
325648,0.65,-13.12,Science Image,2025-12-08T12:35:11Z
325649,0.65,-27.6,Science Image,2025-12-08T12:35:11Z
325788,1.0,22.43,Science Image,2025-12-09T02:22:50Z
325789,1.0,0.51,Science Image,2025-12-09T02:22:50Z
325790,1.0,3.29,Science Image,2025-12-09T02:48:06Z
325797,1.1,23.76,Science Image,2025-12-09T05:31:58Z
325798,1.1,5.3,Science Image,2025-12-09T05:31:58Z
325799,1.1,-14.2,Science Image,2025-12-09T05:31:58Z
325800,0.67,9.66,Science Image,2025-12-09T06:21:18Z
325801,1.0,-19.44,Science Image,2025-12-09T06:21:27Z
325813,0.8,12.84,Science Image,2025-12-09T11:22:00Z
325814,0.8,-5.18,Science Image,2025-12-09T11:22:00Z
325815,0.8,-22.66,Science Image,2025-12-09T11:22:00Z
325956,0.8,12.29,Est. from Guider,2025-12-10T01:42:32Z
325957,0.8,3.61,Est. from Guider,2025-12-10T01:42:32Z
325958,0.8,-13.34,Est. from Guider,2025-12-10T01:42:32Z
325960,0.6,9.28,Est. from Guider,2025-12-10T02:56:26Z
325961,0.6,-13.68,Est. from Guider,2025-12-10T02:56:26Z
325962,0.7,-1.52,Est. from Guider,2025-12-10T03:36:33Z
325963,0.7,-14.48,Est. from Guider,2025-12-10T03:47:26Z
325964,0.8,-6.86,Est. from Guider,2025-12-10T04:20:04Z
325965,0.6,4.53,Est. from Guider,2025-12-10T04:56:58Z
325966,0.6,-2.91,Est. from Guider,2025-12-10T05:11:52Z
325967,0.5,0.39,Est. from Guider,2025-12-10T05:42:47Z
325968,0.6,5.07,Est. from Guider,2025-12-10T06:19:29Z
325969,0.6,4.22,Est. from Guider,2025-12-10T06:44:32Z
325970,0.6,-17.57,Est. from Guider,2025-12-10T06:44:32Z
325971,0.8,18.97,Est. from Guider,2025-12-10T07:43:12Z
325972,0.8,-3.64,Est. from Guider,2025-12-10T07:43:12Z
325973,0.6,-19.69,Est. from Guider,2025-12-10T07:54:07Z
325975,0.6,28.5,Est. from Guider,2025-12-10T09:30:17Z
325976,0.6,6.03,Est. from Guider,2025-12-10T09:30:17Z
325977,0.6,-20.93,Est. from Guider,2025-12-10T09:30:17Z
325982,0.55,-2.34,Est. from Guider,2025-12-10T11:24:42Z
325983,0.55,-19.73,Est. from Guider,2025-12-10T11:24:42Z
325984,0.55,22.08,Est. from Guider,2025-12-10T12:30:29Z
325985,0.55,0.36,Est. from Guider,2025-12-10T12:30:29Z
325986,0.55,-18.94,Est. from Guider,2025-12-10T12:30:29Z
326124,0.8,17.02,Est. from Guider,2025-12-11T01:45:43Z
326125,0.8,7.6,Est. from Guider,2025-12-11T01:45:43Z
326126,0.6,3.41,Est. from Guider,2025-12-11T01:54:47Z
326127,0.7,1.21,Est. from Guider,2025-12-11T02:10:33Z
326128,0.7,-4.32,Est. from Guider,2025-12-11T02:23:09Z
326129,0.65,-0.66,Est. from Guider,2025-12-11T02:45:44Z
326130,0.65,-19.79,Est. from Guider,2025-12-11T02:45:44Z
326134,0.8,-4.16,Est. from Guider,2025-12-11T04:01:25Z
326135,0.8,-12.16,Est. from Guider,2025-12-11T04:19:16Z
326136,0.7,16.99,Est. from Guider,2025-12-11T05:09:28Z
